target;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado
;2;44960;0;8;1;1;0;1;;3;1;1;22;1;1
;2;44960;0;30;1;2;0;1;;1;1;1;59;1;1
;2;44960;0;14;2;1;0;1;;1;1;1;;1;1
;2;44817;0;32;1;5;0;1;5001;6;4;5;;0;1
;2;44419;0;32;1;5;0;1;25572;18;4;5;;0;1
;2;44980;0;15;1;1;1;1;;5;1;1;24;1;1
;2;44973;0;14;2;1;0;1;;18;1;1;36;1;1
;2;44971;0;21;1;2;0;1;;6;1;1;3;1;
;2;44973;0;14;2;1;0;1;;1;1;1;26;1;1
;2;44973;0;32;2;3;0;1;;11;1;1;26;1;1
;2;44973;0;14;2;1;0;1;;1;1;1;35;1;1
;2;44817;0;15;1;1;1;1;;5;1;1;34;1;1
;1;45014;0;14;2;1;0;1;;6;1;1;6;1;
;2;45014;0;14;2;1;0;1;;18;1;1;6;1;1
;2;45014;0;14;1;1;0;1;70001;1;3;4;1;0;
;2;45014;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;45014;0;14;2;1;0;1;;6;1;1;6;1;1
;1;45014;0;38;1;1;0;1;;12;1;1;6;1;
;1;45007;0;8;1;1;0;1;;7;1;1;6;1;
;2;44988;0;15;1;1;1;1;;5;1;1;49;1;1
;2;44988;0;15;1;1;1;1;;5;1;1;4;1;1
;1;44988;0;38;1;1;0;1;;19;1;1;20;1;
;1;44988;0;38;1;1;0;1;;9;1;1;20;1;
;2;44988;0;25;1;2;0;1;;6;1;1;20;1;1
;2;45007;0;14;2;1;0;1;;1;1;1;13;1;1
;2;45007;0;35;2;2;0;1;;1;1;1;13;1;1
;1;45007;0;38;1;1;0;1;;12;1;1;13;1;
;2;45001;0;7;2;1;0;1;;6;1;1;56;1;1
;1;45001;0;7;2;1;0;1;;6;1;1;56;1;
;2;45001;0;6;1;1;0;1;;19;1;1;80;1;1
;2;45001;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44994;0;14;2;1;0;1;;6;1;1;36;1;1
;1;44994;0;6;1;1;0;1;;12;1;1;81;1;
;2;44994;0;14;2;1;0;1;;1;1;1;64;1;1
;2;44998;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44998;0;8;1;1;0;1;;3;1;1;11;1;1
;1;45008;0;10;1;1;0;1;;12;1;1;80;1;
;2;45008;0;15;1;1;1;1;;5;1;1;25;1;1
;2;45008;0;7;2;1;0;1;;6;1;1;56;1;1
;2;45008;0;23;1;2;0;1;;1;1;1;83;1;
;2;45008;0;15;2;1;1;1;;4;1;1;83;1;1
;2;44999;0;36;1;2;0;1;;11;1;1;77;1;1
;1;45001;0;14;2;1;0;1;;1;1;1;44;1;
;1;45012;0;38;1;1;0;1;;9;1;1;14;1;
;2;45013;0;21;1;2;0;1;;11;1;1;9;1;
;1;45013;0;14;2;1;0;1;;6;1;1;25;1;
;1;45001;0;15;2;1;0;1;;5;1;1;22;1;
;2;45001;0;15;1;1;1;1;;32;1;1;15;1;1
;2;45001;0;15;1;1;1;1;;31;1;1;27;1;1
;1;45001;0;14;2;1;0;1;;6;1;1;12;1;
;1;45001;0;7;2;1;0;1;;18;1;1;48;1;
;1;44980;0;38;1;1;0;1;;30;1;1;12;1;
;1;44980;0;38;1;1;0;1;;21;1;1;26;1;
;1;44978;0;38;1;1;0;1;;24;1;1;11;1;
;1;44981;0;38;1;1;0;1;;12;1;1;70;1;
;2;44970;0;26;1;2;0;1;;1;1;1;19;1;1
;2;44970;0;8;2;1;0;1;;3;1;1;11;1;1
;2;44958;0;32;1;2;0;1;;11;1;1;29;1;1
;2;44958;0;14;2;1;0;1;;1;1;1;7;1;1
;2;44958;0;14;2;1;0;1;;18;1;1;36;1;1
;2;44958;0;15;1;1;1;1;;32;1;1;11;1;1
;2;44229;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;44838;0;14;1;1;0;1;76892;1;3;4;1;0;
;2;44838;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44936;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44951;0;24;1;2;0;1;;11;1;1;27;1;1
;2;44951;0;30;1;5;0;1;;1;1;1;4;1;1
;2;44951;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44946;0;15;1;1;1;1;;5;1;1;32;1;1
;2;44946;0;14;2;1;0;1;;1;1;1;35;1;1
;2;44904;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44721;0;25;2;5;0;1;11001;17;4;5;;0;1
;2;44841;0;21;1;5;0;1;66001;6;4;5;;0;1
;2;44841;0;8;1;1;0;1;;7;1;1;19;1;1
;2;44938;0;14;2;1;0;1;;1;1;1;47;1;1
;2;44938;0;14;2;1;0;1;;1;1;1;47;1;1
;2;44956;0;8;1;1;0;1;;3;1;1;44;1;1
;2;44956;0;10;1;1;0;1;;12;1;1;44;1;1
;2;44956;0;8;1;1;0;1;;3;1;1;10;1;1
;2;44942;0;15;2;1;1;1;;5;1;1;29;1;1
;2;44889;0;15;1;1;1;1;;31;1;1;6;1;1
;2;44915;0;14;2;1;0;1;;6;1;1;13;1;1
;2;44971;0;25;1;2;0;1;;18;1;1;9;1;1
;2;44882;0;14;1;1;0;1;5034;1;3;4;1;0;
;2;44970;0;36;1;2;0;1;;18;1;1;23;1;1
;2;44970;0;15;1;1;1;1;;5;1;1;20;1;1
;2;44970;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44974;0;30;2;3;0;1;;1;1;1;12;1;1
;2;44974;0;8;1;1;1;1;;31;1;1;26;1;1
;2;44974;0;15;1;1;1;1;;5;1;1;26;1;1
;2;44974;0;7;2;1;0;1;;1;1;1;12;1;1
;2;44957;0;25;1;2;0;1;;6;1;1;6;1;1
;2;44957;0;25;2;3;0;1;;1;1;1;12;1;1
;2;44952;0;14;2;1;0;1;;1;1;1;64;1;1
;2;44956;0;35;2;1;0;1;;1;1;1;31;1;1
;2;44914;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44832;0;14;2;5;0;1;11001;1;4;5;;0;1
;2;44973;0;8;1;1;0;1;;3;1;1;6;1;1
;2;44939;0;21;1;2;0;1;;11;1;1;44;1;1
;2;44939;0;38;1;1;0;1;;12;1;1;14;1;1
;2;44939;0;8;1;1;0;1;;3;1;1;8;1;1
;2;44939;0;14;2;1;0;1;25290;1;3;4;1;0;
;2;44953;0;38;1;1;0;1;;19;1;1;46;1;
;2;44953;0;8;1;1;0;1;;3;1;1;49;1;1
;2;44337;0;38;2;8;0;1;19573;12;3;4;1;0;
;2;44930;0;8;1;1;0;1;;3;1;1;44;1;1
;1;44986;0;38;1;1;0;1;;12;1;1;14;1;
;2;44986;0;28;2;1;0;1;;17;1;1;36;1;1
;2;44986;0;30;2;2;0;1;;1;1;1;31;1;1
;2;44985;0;25;2;2;0;1;;1;1;1;17;1;1
;1;44986;0;38;1;1;0;1;;12;1;1;5;1;
;2;44943;0;14;2;1;0;1;;1;1;1;5;1;1
;2;44943;0;14;2;1;0;1;;1;1;1;47;1;1
;2;44865;0;36;1;5;0;1;11001;6;4;5;;0;1
;2;44943;0;7;1;1;0;1;68081;1;3;4;1;0;
;2;44943;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44946;0;23;1;5;0;1;11001;1;4;5;;0;1
;2;44946;0;25;2;5;0;1;5088;6;4;5;;0;1
;2;44883;0;18;1;1;1;1;;5;1;1;25;1;1
;2;44943;0;25;2;5;0;1;47001;6;4;5;;0;1
;2;44943;0;25;2;5;0;1;11001;6;4;5;;0;1
;2;44943;0;24;1;5;0;1;20001;6;4;5;;0;1
;2;44699;0;14;1;1;0;1;11001;1;3;4;1;0;
;1;44981;0;10;1;1;0;1;;8;1;1;11;1;
;2;44984;0;15;1;1;1;1;;5;1;1;20;1;1
;2;43985;0;14;2;1;0;1;15759;33;3;4;1;0;
;2;43985;0;14;2;1;0;1;15491;1;3;4;1;0;
;2;43985;0;14;2;1;0;1;15542;33;3;4;1;0;
;2;43985;0;14;2;1;0;1;15759;33;3;4;1;0;
;2;43985;0;14;2;1;0;1;15491;1;3;4;1;0;
;2;44960;0;38;1;1;0;1;;12;1;1;64;1;1
;2;44938;0;8;1;1;0;1;;7;1;1;64;1;1
;2;44960;0;15;2;1;1;1;;5;1;1;64;1;1
;2;44966;0;38;1;1;0;1;;14;1;1;42;1;1
;2;44970;0;38;1;1;0;1;;14;1;1;40;1;
;2;44799;0;25;2;5;0;1;11001;6;4;5;;0;1
;2;44971;0;8;1;1;0;1;;3;1;1;10;1;1
;2;44494;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44494;0;14;1;1;0;1;5607;1;3;4;83;0;
;2;44971;0;15;1;1;1;1;;5;1;1;27;1;1
;2;44971;0;23;1;2;0;1;;1;1;1;79;1;1
;2;44966;0;7;1;1;0;1;5001;1;3;4;1;0;
;2;44468;0;32;1;5;0;1;25307;11;4;5;;0;1
;2;44984;0;25;2;5;0;1;11001;6;4;5;;0;1
;2;44950;0;10;1;1;1;1;;22;1;1;22;1;1
;2;44819;0;10;1;1;0;1;66001;16;3;4;1;0;
;2;44953;0;14;2;1;0;1;;6;1;1;12;1;1
;2;44915;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44939;0;8;1;1;0;1;;7;1;1;22;1;1
;2;44693;1;10;1;1;0;1;47001;;2;3;74;0;
;2;44963;0;6;1;1;0;1;;15;1;1;18;1;1
;2;44963;0;6;1;1;0;1;;9;1;1;12;1;1
;2;44953;0;17;2;1;0;1;;18;1;1;25;1;1
;2;44672;1;14;1;1;0;1;1001;;2;3;74;0;
;2;44944;0;14;2;1;0;1;;1;1;1;34;1;1
;2;44944;0;15;1;1;1;1;;5;1;1;34;1;1
;2;44985;0;25;2;2;0;1;;18;1;1;31;1;1
;2;44985;0;25;2;2;0;1;;18;1;1;31;1;1
;2;44848;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44945;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44945;0;7;2;1;0;1;;1;1;1;5;1;1
;2;44945;0;25;1;2;0;1;;1;1;1;50;1;1
;2;44945;0;15;1;1;1;1;;5;1;1;11;1;1
;2;44980;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44942;0;14;2;1;0;1;;1;1;1;25;1;1
;2;44820;0;17;1;1;0;1;;6;1;1;26;1;1
;2;44854;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44945;0;23;2;1;0;1;;1;1;1;10;1;1
;2;44945;0;8;2;1;0;1;;27;1;1;12;1;1
;2;44945;0;25;2;1;0;1;;1;1;1;10;1;1
;2;44945;0;25;2;1;0;1;;1;1;1;10;1;1
;2;44939;0;12;1;1;1;1;;36;1;1;65;1;1
;2;44939;0;12;1;1;1;1;;36;1;1;65;1;1
;2;44939;0;12;1;1;1;1;;36;1;1;65;1;1
;2;44979;0;25;1;1;0;1;;6;1;1;83;1;1
;2;44957;0;10;2;1;0;1;;12;1;1;44;1;1
;2;44957;0;6;1;1;0;1;;12;1;1;35;1;1
;2;44957;0;38;1;1;0;1;;19;1;1;15;1;1
;1;45014;0;7;2;1;0;1;;1;1;1;6;1;
;1;45014;0;15;1;1;0;1;;31;1;1;49;1;
;1;45014;0;25;1;2;0;1;;1;1;1;44;1;
;1;45014;0;7;2;1;0;1;;1;1;1;6;1;
;1;45014;0;10;1;1;0;1;;12;1;1;44;1;
;1;45014;0;15;1;1;0;1;;5;1;1;84;1;
;1;45014;0;14;2;1;0;1;;1;1;1;12;1;
;1;45014;0;18;1;1;0;1;;7;1;1;5;1;
;2;44988;0;14;2;1;0;1;;1;1;1;4;1;1
;1;44987;0;38;1;1;0;1;;12;1;1;4;1;
;2;44988;0;23;1;2;0;1;;1;1;1;4;1;1
;1;44988;0;6;1;1;0;1;;12;1;1;29;1;
;2;44988;0;15;1;1;1;1;;5;1;1;4;1;1
;2;44988;0;25;2;2;0;1;;18;1;1;25;1;1
;2;44988;0;32;2;2;0;1;;11;1;1;25;1;1
;2;44988;0;25;1;2;0;1;;6;1;1;16;1;1
;2;44988;0;14;2;1;0;1;;1;1;1;16;1;1
;1;44988;0;6;1;1;0;1;;12;1;1;22;1;
;2;44988;0;14;2;1;0;1;;1;1;1;4;1;1
;2;45000;0;23;1;5;0;1;25754;1;4;5;;0;1
;2;45000;0;36;1;5;0;1;17272;18;4;5;;0;1
;2;45000;0;36;1;5;0;1;5129;6;4;5;;0;1
;2;45000;0;25;1;5;0;1;19001;6;4;5;;0;1
;2;44992;0;8;1;1;0;1;;3;1;1;28;1;1
;2;44992;0;14;2;1;0;1;;6;1;1;16;1;1
;2;44992;0;14;2;1;0;1;;1;1;1;16;1;1
;1;45012;0;7;2;1;0;1;;6;1;1;28;1;
;1;45013;0;25;2;2;0;1;;1;1;1;13;1;
;1;45013;0;8;1;1;0;1;;7;1;1;11;1;
;2;45013;0;25;2;2;0;1;;1;1;1;11;1;1
;1;45013;0;21;1;6;0;1;;11;1;1;25;1;
;2;45002;0;7;2;1;0;1;;1;1;1;80;1;1
;1;45012;0;10;1;1;0;1;;12;1;1;39;1;
;1;45009;0;18;2;1;0;1;;3;1;1;23;1;
;1;45009;0;25;2;2;0;1;;1;1;1;11;1;
;2;45009;0;25;2;1;0;1;;6;1;1;9;1;1
;2;45009;0;32;1;2;0;1;;6;1;1;40;1;1
;2;45009;0;19;1;1;0;1;;3;1;1;40;1;1
;2;45006;0;14;2;1;0;1;;1;1;1;12;1;1
;2;45006;0;14;2;1;0;1;;18;1;1;12;1;1
;1;45006;0;38;1;1;0;1;;12;1;1;70;1;
;1;45006;0;15;1;1;0;1;;5;1;1;70;1;
;1;45008;0;38;1;1;0;1;;12;1;1;6;1;
;2;45008;0;14;2;1;0;1;;6;1;1;6;1;1
;2;45008;0;14;2;1;0;1;;1;1;1;6;1;1
;1;45007;0;38;1;1;0;1;;12;1;1;55;1;
;1;45007;0;10;1;1;0;1;;16;1;1;55;1;
;1;45007;0;38;1;1;0;1;;12;1;1;24;1;
;1;45007;0;15;2;1;0;1;;5;1;1;5;1;
;2;45007;0;36;1;2;0;1;;11;1;1;25;1;1
;2;45007;0;36;1;2;0;1;;11;1;1;4;1;
;2;44908;0;23;2;5;0;1;15753;1;4;5;;0;1
;2;44929;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44931;0;15;2;1;1;1;;5;1;1;14;1;1
;2;44279;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44279;0;14;2;1;0;1;5001;1;3;4;1;0;
;2;44973;0;32;1;5;0;1;;18;1;1;83;1;1
;2;44280;0;14;1;1;0;1;66170;1;3;4;1;0;
;2;44827;0;21;1;5;0;1;54001;11;4;5;;0;1
;2;44973;0;32;2;2;0;1;;18;1;1;12;1;1
;2;44971;0;14;2;1;0;1;;1;1;1;14;1;1
;2;44936;0;15;2;1;1;1;;5;1;1;49;1;1
;2;44936;0;8;1;1;0;1;;3;1;1;62;1;1
;2;44936;0;14;2;1;0;1;;18;1;1;36;1;1
;2;44936;0;13;1;1;0;1;;27;1;1;4;1;1
;2;44946;0;14;2;1;0;1;;1;1;1;35;1;1
;2;44946;0;14;2;1;0;1;;1;1;1;79;1;1
;2;44901;0;8;1;1;0;1;;3;1;1;6;1;1
;2;44980;0;23;1;5;0;1;17001;1;4;5;;0;1
;2;44956;0;14;2;1;0;1;;1;1;1;5;1;1
;2;44894;0;25;1;5;0;1;25269;1;4;5;;0;1
;2;44894;0;25;1;5;0;1;5360;18;4;5;;0;1
;2;44894;0;29;1;5;0;1;73001;1;4;5;;0;1
;2;44645;0;14;1;4;0;1;5360;1;3;4;1;0;
;2;44944;0;14;2;1;0;1;;1;1;1;10;1;1
;2;44944;0;14;2;1;0;1;;1;1;1;25;1;1
;2;44888;0;15;1;1;1;1;;5;1;1;4;1;1
;2;44637;0;25;2;5;0;1;19001;1;4;5;;0;1
;2;44782;0;14;2;1;0;1;;1;1;1;16;1;1
;1;44981;0;15;1;1;0;1;;5;1;1;25;1;
;1;44981;0;6;1;1;0;1;;12;1;1;31;1;
;2;44981;0;18;1;1;0;1;;3;1;1;7;1;1
;2;44704;0;25;2;5;0;1;17001;1;4;5;;0;1
;2;44970;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44932;0;14;2;1;0;1;;1;1;1;64;1;1
;2;44973;0;25;2;2;0;1;;1;1;1;26;1;1
;2;44914;0;8;1;1;0;1;;7;1;1;6;1;1
;2;44971;0;15;1;1;1;1;;31;1;1;4;1;1
;2;44971;0;15;1;1;1;1;;5;1;1;83;1;1
;2;44943;0;18;1;1;1;1;;5;1;1;27;1;1
;2;44672;0;38;1;1;0;1;5001;12;3;4;1;0;
;2;44967;0;23;1;2;0;1;;1;1;1;33;1;1
;2;44967;0;14;2;1;0;1;;1;1;1;80;1;1
;2;44977;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44977;0;25;2;1;0;1;;18;1;1;14;1;1
;2;44977;0;8;1;1;0;1;;3;1;1;4;1;1
;2;44986;0;25;2;2;0;1;;6;1;1;14;1;1
;2;44986;0;14;2;1;0;1;;1;1;1;34;1;1
;2;44986;0;15;2;1;1;1;;5;1;1;11;1;1
;2;44823;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;44900;0;8;1;1;0;1;;3;1;1;14;1;1
;2;44981;0;7;2;1;0;1;;1;1;1;81;1;1
;2;44981;0;14;2;1;0;1;;1;1;1;77;1;1
;2;44981;0;8;1;1;0;1;;27;1;1;14;1;1
;2;44874;0;10;1;1;0;1;;12;1;1;40;1;1
;2;44931;0;8;1;1;0;1;;3;1;1;6;1;1
;2;44883;0;25;2;2;0;1;;28;1;1;71;1;1
;2;44671;0;32;1;5;0;1;66400;6;4;5;;0;1
;2;44671;0;36;1;5;0;1;73001;11;4;5;;0;1
;2;44270;0;10;1;1;0;1;73001;12;3;4;1;0;
;2;44986;0;25;1;2;0;1;;1;1;1;4;1;1
;2;44970;0;25;1;2;0;1;;18;1;1;26;1;1
;2;44974;0;25;2;5;0;1;5266;1;4;5;;0;1
;2;44904;0;10;1;1;0;1;;12;1;1;22;1;1
;2;44974;0;25;1;5;0;1;76834;6;4;5;;0;1
;2;44823;0;14;2;1;0;1;;1;1;1;21;1;1
;2;44970;0;25;1;2;0;1;;18;1;1;49;1;1
;2;44970;0;23;1;2;0;1;;1;1;1;16;1;1
;2;44980;0;21;1;5;0;1;68001;11;4;5;;0;1
;2;44980;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44980;0;24;1;2;0;1;;11;1;1;4;1;1
;2;44859;0;25;2;2;0;1;;1;1;1;22;1;1
;2;43985;0;14;1;1;0;1;15491;1;3;4;1;0;
;2;44592;0;14;2;1;0;1;20001;1;3;4;1;0;
;1;44981;0;10;1;1;0;1;;9;1;1;21;1;
;2;44981;0;8;1;1;0;1;;3;1;1;9;1;1
;2;44971;0;38;1;1;0;1;;12;1;1;6;1;
;2;44951;0;10;1;1;0;1;;12;1;1;75;1;
;2;44951;0;25;2;1;0;1;;1;1;1;8;1;1
;2;44951;0;14;2;1;0;1;;1;1;1;6;1;1
;2;44951;0;15;1;1;0;1;;5;1;1;20;1;1
;2;44958;0;14;2;1;0;1;;1;1;1;24;1;1
;2;43977;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;43977;0;10;1;1;0;1;25473;12;3;4;1;0;
;2;44421;0;38;1;1;0;1;11001;12;3;4;1;0;
;2;44986;0;10;1;1;0;1;;10;1;1;59;1;1
;2;44986;0;8;1;1;0;1;;3;1;1;11;1;1
;1;44986;0;38;1;1;0;1;;19;1;1;15;1;
;1;44986;0;38;1;1;0;1;;12;1;1;36;1;
;1;44986;0;38;1;1;0;1;;12;1;1;24;1;
;2;44986;0;10;2;1;0;1;5001;12;3;4;1;0;
;2;44546;0;14;2;1;0;1;5088;1;3;4;1;0;
;2;44883;0;38;1;1;0;1;;21;1;1;83;1;1
;2;44883;0;38;1;1;0;1;;14;1;1;8;1;1
;2;44896;0;10;1;5;0;1;11001;12;4;5;1;0;1
;2;44063;0;8;1;1;0;1;15516;3;3;4;1;0;
;2;44929;0;13;1;1;0;1;;3;1;1;23;1;1
;2;44911;0;7;2;1;0;1;;1;1;1;18;1;1
;2;44475;0;1;2;1;0;1;76001;11;3;4;1;0;
;2;44944;0;7;2;1;0;1;;6;1;1;16;1;1
;2;44907;0;8;1;1;0;1;;3;1;1;70;1;1
;2;44944;0;14;2;1;0;1;;1;1;1;6;1;1
;2;44335;0;10;1;1;0;1;11001;12;3;4;1;0;
;2;44889;0;25;1;2;0;1;;1;1;1;28;1;1
;2;44958;0;15;1;1;1;1;;4;1;1;49;1;1
;2;44958;0;25;1;5;0;1;;6;1;1;28;1;1
;2;44958;0;24;1;2;0;1;;11;1;1;28;1;1
;2;44936;0;15;2;1;1;1;;5;1;1;25;1;1
;2;44959;0;38;1;1;0;1;;12;1;1;31;1;1
;2;44965;0;38;1;1;0;1;;12;1;1;70;1;1
;2;44945;0;25;2;5;0;1;;6;1;1;9;1;1
;2;44945;0;14;2;1;0;1;;1;1;1;12;1;1
;2;44946;0;25;2;1;0;1;;1;1;1;36;1;1
;2;44960;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44957;0;25;2;1;0;1;;1;1;1;15;1;1
;2;44979;0;14;2;1;0;1;;18;1;1;36;1;1
;2;44979;0;38;1;1;0;1;;12;1;1;36;1;1
;2;44959;0;38;1;1;0;1;;12;1;1;9;1;1
;2;44944;0;14;2;1;0;1;;6;1;1;20;1;1
;1;45014;0;10;1;1;0;1;;12;1;1;6;1;
;1;45014;0;14;2;1;0;1;;1;1;1;6;1;
;1;45014;0;38;1;1;0;1;;12;1;1;12;1;
;1;45014;0;7;2;1;0;1;;1;1;1;5;1;
;1;45014;0;8;1;1;0;1;;7;1;1;12;1;
;2;45014;0;25;1;3;0;1;;1;1;1;15;1;1
;2;45014;0;35;1;2;0;1;;6;1;1;75;1;1
;1;45014;0;21;1;6;0;1;;11;1;1;7;1;
;2;44988;0;15;1;1;1;1;;5;1;1;4;1;1
;2;44946;0;8;1;1;0;1;;27;1;1;4;1;1
;2;44988;0;10;1;1;0;1;5001;12;3;4;1;0;
;2;44988;0;25;1;2;0;1;11001;1;1;2;26;0;1
;2;44988;0;15;2;1;1;1;;5;1;1;22;1;1
;2;44988;0;15;2;1;1;1;;5;1;1;22;1;1
;2;44988;0;8;1;1;0;1;;27;1;1;22;1;1
;2;44988;0;19;1;1;1;1;;5;1;1;22;1;1
;1;45007;0;8;1;1;0;1;;3;1;1;19;1;
;2;45007;0;25;1;2;0;1;;1;1;1;19;1;1
;1;45007;0;6;1;1;0;1;;16;1;1;19;1;
;2;45007;0;14;2;1;0;1;;1;1;1;17;1;1
;2;44999;0;14;2;1;0;1;;1;1;1;26;1;1
;1;44992;0;17;2;1;0;1;;6;1;1;11;1;
;2;45000;0;25;2;1;0;1;;1;1;1;15;1;1
;1;45007;0;25;2;2;0;1;;1;1;1;25;1;
;2;45006;0;8;1;1;0;1;;3;1;1;6;1;1
;2;45007;0;25;2;1;0;1;;17;1;1;9;1;1
;2;45007;0;25;1;2;0;1;;1;1;1;17;1;1
;2;45007;0;14;1;1;0;1;15759;1;3;4;1;0;
;2;45007;0;14;2;1;0;1;;1;1;1;25;1;1
;1;44993;0;38;1;1;0;1;;12;1;1;13;1;
;2;44995;0;14;2;1;0;1;;1;1;1;29;1;1
;2;44995;0;38;1;1;0;1;;16;1;1;16;1;1
;2;44998;0;21;1;2;0;1;;11;1;1;27;1;
;1;44998;0;10;1;1;0;1;;12;1;1;48;1;
;2;44998;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;45008;0;7;2;1;0;1;;6;1;1;4;1;1
;1;45001;0;38;1;1;0;1;;19;1;1;6;1;
;1;45012;0;18;2;1;0;1;;3;1;1;28;1;
;2;45012;0;21;1;5;0;1;;11;1;1;12;1;1
;2;45012;0;14;2;1;0;1;;1;1;1;77;1;1
;1;45012;0;10;1;1;0;1;;12;1;1;9;1;
;2;45013;0;14;2;1;0;1;;1;1;1;49;1;1
;1;45013;0;14;2;1;0;1;;6;1;1;83;1;
;2;45013;0;7;2;1;0;1;;18;1;1;48;1;1
;2;45013;0;15;2;1;1;1;;31;1;1;75;1;1
;1;45013;0;21;1;6;0;1;;18;1;1;75;1;
;1;45013;0;21;1;6;0;1;;18;1;1;75;1;
;1;45013;0;21;1;6;0;1;;18;1;1;75;1;
;1;45013;0;8;1;1;0;1;;7;1;1;13;1;
;1;45012;0;38;1;1;0;1;;49;1;1;64;1;
;1;45009;0;38;1;1;0;1;;49;1;1;6;1;
;1;45012;0;38;1;1;0;1;;13;1;1;11;1;
;2;45012;0;7;2;1;0;1;;6;1;1;20;1;1
;2;45012;0;14;2;1;0;1;;1;1;1;5;1;1
;1;45009;0;38;1;1;0;1;;12;1;1;35;1;
;1;45009;0;15;1;1;0;1;;32;1;1;8;1;
;1;45009;0;38;1;1;0;1;;12;1;1;8;1;
;2;45006;0;14;2;1;0;1;;1;1;1;36;1;1
;2;45006;0;14;2;1;0;1;;1;1;1;36;1;1
;2;45006;0;14;2;1;0;1;;1;1;1;36;1;1
;1;45006;0;14;2;1;0;1;;18;1;1;36;1;
;2;44931;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44931;0;15;1;1;1;1;;5;1;1;6;1;1
;2;44943;0;36;1;2;0;1;;11;1;1;47;1;1
;2;44944;0;8;1;1;0;1;8001;3;3;4;1;0;
;2;44918;0;25;2;1;0;1;;1;1;1;15;1;1
;2;44936;0;14;2;1;0;1;;1;1;1;5;1;1
;2;44937;0;38;1;1;0;1;;12;1;1;36;1;
;2;44980;0;15;1;1;1;1;;5;1;1;67;1;1
;2;44979;0;15;1;1;1;1;;5;1;1;50;1;1
;2;44840;0;7;2;1;0;1;;1;1;1;26;1;1
;2;44901;0;7;1;1;0;1;5001;1;3;4;1;0;
;2;44963;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44901;0;7;2;1;0;1;;6;1;1;20;1;1
;2;44963;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44963;0;10;1;1;1;1;;58;1;1;69;1;1
;2;44963;0;25;1;2;0;1;;1;1;1;16;1;1
;2;44901;0;8;1;1;0;1;;7;1;1;75;1;1
;2;44959;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44309;0;14;2;1;0;1;5001;1;3;4;1;0;
;2;44981;0;24;1;2;0;1;;11;1;1;5;1;1
;2;44981;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44981;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44981;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44981;0;25;1;2;0;1;;1;1;1;24;1;1
;2;44981;0;7;2;1;0;1;;6;1;1;11;1;1
;2;44939;0;25;1;2;0;1;;1;1;1;19;1;1
;2;44977;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44977;0;25;1;2;0;1;;1;1;1;17;1;1
;2;44767;0;18;1;1;0;1;11001;3;3;4;1;0;
;2;44316;1;8;1;1;0;1;1001;;2;3;74;0;
;2;44130;0;14;1;1;0;1;5001;6;3;4;1;0;
;2;44981;0;14;2;1;0;1;;1;1;1;7;1;1
;2;44299;0;7;2;1;0;1;8001;1;3;4;1;0;
;2;44943;0;38;1;4;0;1;5001;14;3;4;1;0;
;2;44082;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44649;0;14;1;1;0;1;13001;6;3;4;1;0;
;2;44866;0;14;1;1;0;1;66001;1;3;4;1;0;
;2;44649;0;10;2;8;0;1;76001;12;3;4;1;0;
;2;44803;0;35;1;2;0;1;;1;1;1;26;1;1
;2;43969;0;14;1;1;0;1;76100;6;3;4;1;0;
