target;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado
MANUAL;2;19/10/2022;0;15;1;1;1;1;;5;1;1;11;1;1
MANUAL;2;3/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;3/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;4/01/2023;0;14;2;1;0;1;;1;1;1;17;1;1
MANUAL;2;10/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;2/02/2023;0;14;1;1;0;1;;6;1;1;75;1;1
MANUAL;2;25/01/2023;0;14;1;1;0;1;;6;1;1;26;1;1
MANUAL;2;24/11/2022;0;14;2;1;0;1;;18;1;1;17;1;1
MANUAL;2;22/12/2022;0;14;2;1;0;2;;1;1;1;12;1;1
MANUAL;2;14/02/2023;0;14;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;11/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;11/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;23/01/2023;0;14;1;1;0;1;;1;1;1;4;1;1
MANUAL;2;30/11/2022;0;14;2;1;0;1;;1;1;1;14;1;1
MANUAL;2;30/11/2022;0;14;2;1;0;1;;1;1;1;46;1;1
MANUAL;2;13/12/2022;0;14;2;1;0;1;;1;1;1;83;1;1
MANUAL;2;5/01/2023;0;14;1;1;0;1;;1;1;1;15;1;1
MANUAL;2;14/12/2022;0;14;2;1;0;1;;1;1;1;32;1;1
MANUAL;2;4/11/2022;0;1;1;1;0;1;;11;1;1;80;1;1
MANUAL;2;3/03/2020;0;14;1;1;0;1;63001;1;3;4;1;0;
MANUAL;2;20/02/2023;0;14;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;7;1;1
MANUAL;2;27/02/2023;0;14;1;1;0;1;;1;1;1;;1;1
MANUAL;2;6/01/2023;0;7;1;1;0;1;;1;1;1;8;1;1
MANUAL;2;15/12/2022;0;14;2;1;0;1;;6;1;1;83;1;1
MANUAL;2;15/12/2022;0;14;2;1;0;1;;1;1;1;25;1;1
MANUAL;2;15/12/2022;0;14;2;1;0;1;;18;1;1;25;1;1
MANUAL;2;31/10/2017;0;8;1;1;0;1;54001;34;3;;;0;
MANUAL;2;10/01/2019;0;10;1;1;0;1;63001;12;3;4;1;0;
MANUAL;2;13/01/2023;0;12;1;1;0;1;;3;1;1;11;1;1
MANUAL;2;13/01/2023;0;19;1;1;0;1;;3;1;1;40;1;1
MANUAL;2;5/12/2022;0;14;1;1;0;1;;6;1;1;47;1;1
MANUAL;2;5/12/2022;0;14;2;1;0;1;;1;1;1;5;1;1
MANUAL;2;5/12/2022;0;12;1;1;1;1;;45;1;1;65;1;1
MANUAL;2;10/01/2023;0;15;1;1;1;1;;5;1;1;24;1;1
MANUAL;2;3/02/2023;0;18;1;1;0;1;;3;1;1;45;1;1
MANUAL;2;16/04/2019;0;14;1;1;0;1;8001;1;3;4;1;0;
MANUAL;2;9/11/2022;0;14;1;1;0;1;;6;1;1;13;1;1
MANUAL;2;5/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;7/02/2023;0;14;1;1;0;1;;1;1;1;25;1;1
MANUAL;2;20/02/2023;0;14;1;1;0;1;;18;1;1;44;1;1
MANUAL;2;6/03/2023;0;14;1;1;0;1;;1;1;1;25;1;1
MANUAL;2;8/03/2023;0;14;1;1;0;1;;1;1;1;83;1;1
MANUAL;2;9/03/2023;0;7;1;1;0;1;;1;1;1;84;1;1
MANUAL;2;10/03/2023;0;14;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;23/03/2023;0;7;1;1;0;1;;1;1;1;34;1;1
MANUAL;2;11/01/2023;0;15;1;1;1;1;;4;1;1;65;1;1
MANUAL;2;11/01/2023;0;14;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;5/12/2022;0;14;1;1;0;1;;1;1;1;84;1;1
MANUAL;2;27/01/2023;0;7;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;24/02/2023;0;14;1;1;0;1;;6;1;1;17;1;1
MANUAL;2;13/02/2023;0;14;1;1;0;1;;1;1;1;26;1;1
MANUAL;2;13/02/2023;0;14;1;1;0;1;;1;1;1;81;1;1
MANUAL;2;26/01/2023;0;15;1;1;1;1;;4;1;1;48;1;1
MANUAL;2;6/01/2023;0;1;1;1;0;1;;11;1;1;70;1;1
MANUAL;2;22/12/2022;0;14;2;1;0;1;;1;1;1;25;1;1
MANUAL;2;22/12/2022;0;14;2;1;0;1;;1;1;1;64;1;1
MANUAL;2;15/11/2022;0;18;2;1;0;1;;3;1;1;28;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;5/01/2023;0;7;1;1;0;1;;1;1;1;16;1;1
MANUAL;2;22/11/2022;0;14;1;1;0;1;;6;1;1;84;1;1
MANUAL;2;2/01/2023;0;14;2;1;0;1;;1;1;1;35;1;1
MANUAL;2;13/02/2023;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;13/06/2022;0;14;1;1;0;1;;18;1;1;19;1;1
MANUAL;2;4/01/2023;0;14;2;1;0;1;;1;1;1;44;1;1
MANUAL;2;2/01/2023;0;14;2;1;0;1;;1;1;1;64;1;1
MANUAL;2;15/02/2023;0;14;1;1;0;1;;1;1;1;64;1;1
MANUAL;2;17/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;20/10/2022;0;15;1;1;1;1;;31;1;1;26;1;1
MANUAL;2;26/01/2023;0;14;1;1;0;1;;6;1;1;6;1;1
MANUAL;2;20/11/2018;0;14;1;1;0;1;5001;1;3;4;1;0;
MANUAL;2;20/02/2023;0;7;1;1;0;1;;1;1;1;77;1;1
MANUAL;2;5/12/2022;0;14;1;1;0;1;;6;1;1;46;1;1
MANUAL;2;5/12/2022;0;15;1;1;1;1;;5;1;1;19;1;1
MANUAL;2;3/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;12/12/2022;0;14;2;1;0;1;;1;1;1;64;1;1
MANUAL;2;27/02/2023;0;1;1;1;0;1;;11;1;1;42;1;1
MANUAL;2;27/02/2023;0;14;1;1;0;1;;1;1;1;28;1;1
MANUAL;2;4/01/2023;0;14;1;1;0;1;;18;1;1;25;1;1
MANUAL;2;15/12/2022;0;1;1;1;0;1;;11;1;1;44;1;1
MANUAL;2;15/12/2022;0;14;2;1;0;1;;1;1;1;44;1;1
MANUAL;2;15/12/2022;0;7;1;1;0;1;;1;1;1;44;1;1
MANUAL;2;2/02/2023;0;7;1;1;0;1;;1;1;1;21;1;1
MANUAL;2;19/06/2019;0;25;1;1;0;1;11001;1;1;2;75;0;1
MANUAL;2;27/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;27/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;5/12/2022;0;14;2;1;0;1;;1;1;1;8;1;1
MANUAL;2;13/01/2023;0;7;1;1;0;1;;18;1;1;8;1;1
MANUAL;2;7/12/2022;0;1;1;1;0;1;;18;1;1;64;1;1
MANUAL;2;10/01/2023;0;7;1;1;0;1;;1;1;1;35;1;1
MANUAL;2;5/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;5/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;16/01/2023;0;15;1;1;1;1;;5;1;1;32;1;1
MANUAL;2;7/10/2022;0;15;1;1;1;1;;31;1;1;35;1;1
MANUAL;2;23/02/2023;0;7;1;1;0;1;;1;1;1;9;1;1
MANUAL;2;23/02/2023;0;14;1;1;0;1;;1;1;1;21;1;1
MANUAL;2;10/03/2023;0;14;1;1;0;1;;1;1;1;53;1;1
MANUAL;2;10/03/2023;0;1;1;1;0;1;;11;1;1;70;1;1
MANUAL;2;7/03/2023;0;7;1;1;0;1;;1;1;1;26;1;1
MANUAL;2;21/03/2023;0;14;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;16/02/2023;0;7;1;1;0;1;;1;1;1;29;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;10/02/2023;0;7;1;1;0;1;;1;1;1;84;1;1
MANUAL;2;6/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;24/01/2023;0;14;1;1;0;1;;1;1;1;10;1;1
MANUAL;2;17/11/2022;0;14;1;1;0;1;;6;1;1;23;1;1
MANUAL;2;15/11/2022;0;7;2;1;0;1;;18;1;1;37;1;1
MANUAL;2;20/12/2022;0;15;2;1;1;1;;31;1;1;21;1;1
MANUAL;2;23/12/2022;0;14;1;1;0;1;;1;1;1;36;1;1
MANUAL;2;20/02/2023;0;7;1;1;0;1;;1;1;1;52;1;1
MANUAL;2;11/11/2022;0;14;2;1;0;1;;1;1;1;24;1;1
MANUAL;2;5/12/2022;0;15;1;1;1;1;;5;1;1;32;1;1
MANUAL;2;10/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;10/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;2/01/2023;0;15;1;1;1;1;;32;1;1;56;1;1
MANUAL;2;28/10/2022;0;7;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;1/02/2023;0;14;1;1;0;1;;1;1;1;18;1;1
MANUAL;2;22/12/2022;0;12;1;1;1;1;;4;1;1;12;1;1
MANUAL;2;16/12/2022;0;14;2;1;0;1;;18;1;1;64;1;1
MANUAL;2;16/12/2022;0;14;2;1;0;1;;1;1;1;64;1;1
MANUAL;2;9/02/2023;0;7;1;1;0;1;;6;1;1;80;1;1
MANUAL;2;27/01/2023;0;7;1;1;0;1;;1;1;1;80;1;1
MANUAL;2;11/02/2020;0;14;2;4;0;1;11001;1;3;4;1;0;
MANUAL;2;27/10/2018;0;10;1;1;0;1;5001;15;3;4;1;0;
MANUAL;2;31/01/2023;0;1;1;1;0;1;;11;1;1;5;1;1
MANUAL;2;24/02/2020;0;14;1;1;0;1;13001;1;3;4;1;0;
MANUAL;2;15/11/2019;0;14;2;1;0;1;54874;1;3;4;1;0;
MANUAL;2;19/10/2022;0;14;2;1;0;1;;1;1;1;64;1;1
MANUAL;2;20/01/2023;0;19;1;1;0;1;;3;1;1;77;1;1
MANUAL;2;2/01/2023;0;14;2;1;0;1;;1;1;1;25;1;1
MANUAL;2;28/11/2022;0;14;2;1;0;1;;1;1;1;11;1;1
MANUAL;2;11/11/2022;0;7;2;1;0;1;;6;1;1;20;1;1
MANUAL;2;30/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;21/04/2020;0;14;1;1;0;1;11001;1;3;4;1;0;
MANUAL;2;10/02/2023;0;14;1;1;0;1;;1;1;1;;1;1
MANUAL;2;25/11/2022;0;15;1;1;1;1;;5;1;1;35;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;16/01/2023;0;14;1;1;0;1;;1;1;1;50;1;1
MANUAL;2;2/02/2023;0;14;1;1;0;1;;1;1;1;16;1;1
MANUAL;2;27/02/2023;0;1;1;1;0;1;;6;1;1;5;1;1
MANUAL;2;27/02/2023;0;7;1;1;0;1;;1;1;1;64;1;1
MANUAL;2;27/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;27/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;16/01/2023;0;15;1;1;1;1;;5;1;1;16;1;1
MANUAL;2;16/01/2023;0;4;1;1;1;1;;5;1;1;9;1;1
MANUAL;2;15/11/2022;0;14;1;1;0;1;;1;1;1;44;1;1
MANUAL;2;5/01/2023;0;7;1;1;0;1;;1;1;1;8;1;1
MANUAL;2;19/01/2023;0;14;1;1;0;1;;1;1;1;14;1;1
MANUAL;2;15/03/2023;0;7;1;1;0;1;;1;1;1;7;1;1
MANUAL;2;8/03/2023;0;14;1;1;0;1;;18;1;1;15;1;1
MANUAL;2;23/03/2023;0;7;1;1;0;1;;18;1;1;8;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;7/12/2022;0;1;1;1;0;1;;18;1;1;13;1;1
MANUAL;2;3/01/2023;0;14;1;1;0;1;;1;1;1;83;1;1
MANUAL;2;3/01/2023;0;14;1;1;0;1;;1;1;1;81;1;1
MANUAL;2;3/09/2019;0;14;1;1;0;1;11001;1;3;4;1;0;
MANUAL;2;21/03/2019;0;10;1;1;0;1;11001;12;3;4;1;0;
MANUAL;2;18/01/2023;0;7;1;1;0;1;;18;1;1;16;1;1
MANUAL;2;16/11/2022;0;15;2;1;1;1;;26;1;1;25;1;1
MANUAL;2;13/12/2022;0;12;1;1;0;1;;34;1;1;75;1;1
MANUAL;2;23/02/2023;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;9/12/2022;0;14;2;1;0;1;;1;1;1;21;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;18;1;1;8;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;8;1;1
MANUAL;2;9/02/2023;0;7;1;1;0;1;;1;1;1;15;1;1
MANUAL;2;2/12/2022;0;14;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;10/01/2023;0;7;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;6/10/2022;0;14;1;1;0;1;;6;1;1;4;1;1
MANUAL;2;22/12/2022;0;12;1;1;1;1;;4;1;1;12;1;1
MANUAL;2;19/12/2022;0;14;2;1;0;1;;6;1;1;83;1;1
MANUAL;2;19/12/2022;0;14;2;1;0;1;;1;1;1;13;1;1
MANUAL;2;12/01/2023;0;14;1;1;0;1;;1;1;1;17;1;1
MANUAL;2;16/11/2022;0;15;1;1;1;1;;5;1;1;34;1;1
MANUAL;2;10/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;13/04/2018;0;14;1;1;0;1;8001;1;3;4;1;0;
MANUAL;2;1/02/2023;0;1;1;1;0;1;;11;1;1;25;1;1
MANUAL;2;1/02/2023;0;14;1;1;0;1;;1;1;1;25;1;1
MANUAL;2;26/04/2018;0;14;1;1;0;1;5001;1;3;4;1;0;
MANUAL;2;31/01/2023;0;12;1;1;0;1;;3;1;1;24;1;1
MANUAL;2;10/01/2023;0;1;1;1;0;1;;18;1;1;15;1;1
MANUAL;2;22/12/2022;0;14;2;1;0;1;;18;1;1;22;1;1
MANUAL;2;2/11/2022;0;19;1;1;0;1;;3;1;1;20;1;1
MANUAL;2;2/11/2022;0;14;2;1;0;1;;1;1;1;5;1;1
MANUAL;2;20/02/2019;0;15;1;1;0;1;54001;4;1;2;75;0;1
MANUAL;2;2/02/2023;0;7;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;16/02/2023;0;7;1;1;0;1;;1;1;1;41;1;1
MANUAL;2;23/11/2022;0;7;2;1;0;1;;6;1;1;28;1;1
MANUAL;2;22/02/2023;0;7;1;1;0;1;;6;1;1;9;1;1
MANUAL;2;2/12/2022;0;14;2;1;0;1;;6;1;1;40;1;1
MANUAL;2;22/02/2023;0;7;1;1;0;1;;1;1;1;19;1;1
MANUAL;2;13/01/2023;0;14;1;1;0;1;;1;1;1;36;1;1
MANUAL;2;16/01/2023;0;7;1;1;0;1;;1;1;1;16;1;1
MANUAL;2;13/02/2023;0;7;1;1;0;1;;18;1;1;58;1;1
MANUAL;2;15/03/2023;0;14;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;8/03/2023;0;7;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;23/03/2023;0;7;1;1;0;1;;1;1;1;42;1;1
MANUAL;2;16/03/2023;0;7;1;1;0;1;;1;1;1;5;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;36;1;1
MANUAL;2;6/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;2/12/2022;0;14;2;1;0;1;;1;1;1;23;1;1
MANUAL;2;17/02/2023;0;7;1;1;0;1;;6;1;1;18;1;1
MANUAL;2;25/11/2022;0;15;1;1;1;1;;32;1;1;5;1;1
MANUAL;2;14/02/2023;0;14;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;17/11/2022;0;15;1;1;1;1;;5;1;1;11;1;1
MANUAL;2;13/12/2022;0;12;1;1;0;1;;34;1;1;75;1;1
MANUAL;2;13/12/2022;0;14;2;1;0;1;;1;1;1;16;1;1
MANUAL;2;25/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;6/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;18/11/2022;0;14;2;1;0;1;;6;1;1;18;1;1
MANUAL;2;18/01/2023;0;1;1;1;0;1;;6;1;1;6;1;1
MANUAL;2;18/01/2023;0;15;1;1;1;1;;5;1;1;37;1;1
MANUAL;2;10/10/2022;0;14;1;1;0;1;;1;1;1;13;1;1
MANUAL;2;2/02/2023;0;7;1;1;0;1;;18;1;1;50;1;1
MANUAL;2;30/04/2019;0;38;1;1;0;1;66001;12;3;4;1;0;
MANUAL;2;6/01/2023;0;14;2;1;0;1;;1;1;1;12;1;1
MANUAL;2;6/01/2023;0;14;1;1;0;1;;1;1;1;32;1;1
MANUAL;2;11/11/2022;0;15;1;1;1;1;;5;1;1;27;1;1
MANUAL;2;7/12/2022;0;15;1;1;1;1;;31;1;1;19;1;1
MANUAL;2;2/02/2023;0;14;1;1;0;1;;2;1;1;70;1;1
MANUAL;2;24/10/2022;0;14;2;1;0;1;;1;1;1;32;1;1
MANUAL;2;24/10/2022;0;14;1;1;0;1;;1;1;1;15;1;1
MANUAL;2;3/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;4/11/2022;0;14;1;1;0;1;;1;1;1;24;1;1
MANUAL;2;6/02/2023;0;7;1;1;0;1;;1;1;1;43;1;1
MANUAL;2;20/01/2023;0;14;1;1;0;1;;1;1;1;8;1;1
MANUAL;2;24/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;24/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;24/02/2023;0;14;1;1;0;1;;2;1;1;70;1;1
MANUAL;2;24/02/2023;0;1;1;1;0;1;;11;1;1;70;1;1
MANUAL;2;13/02/2023;0;7;1;1;0;1;;1;1;1;42;1;1
MANUAL;2;20/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;3/02/2020;0;14;1;1;0;1;11001;1;3;4;1;0;
MANUAL;2;16/02/2023;0;7;1;1;0;1;;1;1;1;60;1;1
MANUAL;2;15/02/2023;0;7;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;16/01/2023;0;14;1;1;0;1;;1;1;1;14;1;1
MANUAL;2;1/02/2023;0;7;1;1;0;1;;1;1;1;28;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;28;1;1
MANUAL;2;10/01/2023;0;14;1;1;0;1;;1;1;1;83;1;1
MANUAL;2;2/12/2022;0;7;1;1;0;1;;1;1;1;37;1;1
MANUAL;2;20/01/2023;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;25/11/2022;0;12;1;1;0;1;;3;1;1;11;1;1
MANUAL;2;4/01/2023;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;4/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;4/01/2023;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;4/01/2023;0;7;1;1;0;1;;1;1;1;8;1;1
MANUAL;2;12/01/2023;0;7;1;1;0;1;;1;1;1;7;1;1
MANUAL;2;13/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;15/11/2022;0;7;2;1;0;1;;18;1;1;37;1;1
MANUAL;2;7/03/2023;0;7;1;1;0;1;;1;1;1;46;1;1
MANUAL;2;16/03/2023;0;7;1;1;0;1;;1;1;1;83;1;1
MANUAL;2;17/03/2023;0;14;1;1;0;1;;33;1;1;26;1;1
MANUAL;2;3/02/2023;0;14;1;1;0;1;;1;1;1;17;1;1
MANUAL;2;18/01/2023;0;7;1;1;0;1;;1;1;1;26;1;1
MANUAL;2;17/01/2023;0;14;1;1;0;1;;6;1;1;75;1;1
MANUAL;2;14/12/2022;0;15;1;1;1;1;;31;1;1;16;1;1
MANUAL;2;14/12/2022;0;1;1;1;0;1;;18;1;1;64;1;1
MANUAL;2;14/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;14/12/2022;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;19/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;2/02/2023;0;14;1;1;0;1;;1;1;1;24;1;1
MANUAL;2;2/02/2023;0;14;1;1;0;1;;1;1;1;83;1;1
MANUAL;2;24/02/2023;0;7;1;1;0;1;;1;1;1;28;1;1
MANUAL;2;20/12/2022;0;15;1;1;1;1;;5;1;1;27;1;1
MANUAL;2;19/01/2023;0;7;1;1;0;1;;1;1;1;59;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;12/12/2022;0;7;1;1;0;1;;1;1;1;24;1;1
MANUAL;2;6/02/2023;0;7;1;1;0;1;;1;1;1;31;1;1
MANUAL;2;23/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;23/02/2023;0;7;1;1;0;1;;1;1;1;26;1;1
MANUAL;2;14/12/2022;0;7;1;1;0;1;;6;1;1;11;1;1
MANUAL;2;14/12/2022;0;15;1;1;1;1;;5;1;1;11;1;1
MANUAL;2;13/02/2023;0;7;1;1;0;1;;1;1;1;84;1;1
MANUAL;2;21/12/2022;0;14;2;1;0;1;;6;1;1;26;1;1
MANUAL;2;28/02/2019;0;15;1;1;1;1;41001;5;1;2;75;0;1
MANUAL;2;31/01/2023;0;14;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;18/10/2022;0;14;2;1;0;1;;1;1;1;4;1;1
MANUAL;2;14/12/2022;0;15;1;1;1;1;;4;1;1;46;1;1
MANUAL;2;2/01/2023;0;19;1;1;0;1;;3;1;1;10;1;1
MANUAL;2;17/11/2022;0;14;1;1;0;1;;1;1;1;32;1;1
MANUAL;2;9/12/2022;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;6/10/2022;0;14;1;1;0;1;;1;1;1;28;1;1
MANUAL;2;6/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;30/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;9/12/2019;0;14;1;1;0;1;11001;1;3;4;1;0;
MANUAL;2;13/12/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;24/02/2023;0;7;1;1;0;1;;1;1;1;23;1;1
MANUAL;2;20/02/2023;0;7;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;18/10/2022;0;15;2;1;0;1;;5;1;1;32;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;42;1;1
MANUAL;2;25/10/2022;0;15;1;1;1;1;;4;1;1;4;1;1
MANUAL;2;10/03/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;9/03/2023;0;7;1;1;0;1;;1;1;1;49;1;1
MANUAL;2;7/03/2023;0;14;1;1;0;1;;1;1;1;6;1;1
MANUAL;2;16/03/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;17/03/2023;0;14;1;1;0;1;;1;1;1;19;1;1
MANUAL;2;21/03/2023;0;7;1;1;0;1;;1;1;1;5;1;1
MANUAL;2;11/01/2023;0;14;1;1;0;1;;1;1;1;64;1;1
MANUAL;2;14/12/2022;0;14;2;1;0;1;;1;1;1;24;1;1
MANUAL;2;14/12/2022;0;7;1;1;0;1;;1;1;1;24;1;1
MANUAL;2;13/12/2022;0;12;1;1;0;1;;3;1;1;51;1;1
MANUAL;2;13/12/2022;0;14;2;1;0;1;;1;1;1;83;1;1
MANUAL;2;19/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;21/02/2023;0;7;1;1;0;1;;1;1;1;22;1;1
MANUAL;2;12/12/2022;0;14;2;1;0;1;;6;1;1;12;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;11;1;1
MANUAL;2;19/01/2023;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;1/11/2022;0;12;2;1;0;1;;3;1;1;54;1;1
MANUAL;2;11/01/2023;0;7;1;1;0;1;;1;1;1;46;1;1
MANUAL;2;7/02/2023;0;18;1;1;0;1;;3;1;1;36;1;1
MANUAL;2;2/01/2023;0;14;1;1;0;1;;1;1;1;70;1;1
MANUAL;2;2/01/2023;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;20/12/2022;0;14;2;1;0;1;;6;1;1;12;1;1
MANUAL;2;23/11/2022;0;15;1;1;1;1;;5;1;1;4;1;1
MANUAL;2;20/01/2023;0;14;1;1;0;1;;1;1;1;15;1;1
MANUAL;2;20/01/2023;0;14;1;1;0;1;;1;1;1;53;1;1
MANUAL;2;2/01/2023;0;14;1;1;0;1;;1;1;1;14;1;1
MANUAL;2;2/01/2023;0;14;1;1;0;1;;1;1;1;14;1;1
MANUAL;2;21/02/2023;0;14;1;1;0;1;;1;1;1;14;1;1
MANUAL;2;6/01/2023;0;14;1;1;0;1;;1;1;1;64;1;1
MANUAL;2;10/02/2023;0;7;1;1;0;1;;18;1;1;6;1;1
MANUAL;2;21/11/2022;0;14;2;1;0;1;;1;1;1;32;1;1
MANUAL;2;18/11/2022;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;23/12/2022;0;14;1;1;0;1;;1;1;1;19;1;1
MANUAL;2;11/01/2023;0;15;1;1;1;1;;5;1;1;6;1;1
MANUAL;2;1/03/2023;0;14;1;1;0;1;;1;1;1;35;1;1
MANUAL;2;1/12/2022;0;14;2;1;0;1;;1;1;1;4;1;1
MANUAL;2;15/12/2022;0;14;2;1;0;1;;6;1;1;83;1;1
MANUAL;2;15/12/2022;0;7;1;1;0;1;;1;1;1;24;1;1
MANUAL;2;15/12/2022;0;15;2;1;1;1;;5;1;1;47;1;1
MANUAL;2;15/12/2022;0;7;1;1;0;1;;1;1;1;47;1;1
MANUAL;2;26/08/2019;1;14;1;1;0;1;41001;;2;3;74;0;
MANUAL;2;20/01/2023;0;7;1;1;0;1;;1;1;1;35;1;1
MANUAL;2;22/11/2022;0;14;2;1;0;1;;18;1;1;12;1;1
MANUAL;2;22/11/2022;0;15;1;1;1;1;;5;1;1;12;1;1
MANUAL;2;30/01/2023;0;14;1;1;0;1;;1;1;1;25;1;1
MANUAL;2;8/03/2023;0;7;1;1;0;1;;1;1;1;22;1;1
MANUAL;2;5/01/2023;0;15;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;23/01/2023;0;14;1;1;0;1;;1;1;1;;1;1
MANUAL;2;23/11/2022;0;18;1;1;1;1;;5;1;1;70;1;1
MANUAL;2;21/12/2022;0;7;1;1;0;1;;6;1;1;42;1;1
MANUAL;2;9/07/2019;0;14;1;1;0;1;11001;1;3;4;1;0;
